Report generated on: 03-27-2024 11:32:28
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"","total energy consumption (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-CAN-QBTU.A","        Canada","9.58730102147358","9.478642976784728","9.084953570581758","9.003453611989956","9.568578285830986","9.926910677015945","10.033990501308015","10.330931019261387","10.774469563151543","10.914780282472895","10.709315253728198","10.778386980088237","11.074716779379864","11.35566274353021","11.674469576498325","11.84197315166653","12.232092510160948","12.238352508544601","11.944441313916402","12.582324227647531","12.564218307753551","12.686754059928417","12.969758394768546","13.230505793200424","13.537986994238313","13.736447662384666","13.848763456216995","13.773122472683832","13.474024615895516","13.226384733580325","13.704901336717297","14.044042508097702","14.26023456227319","14.686062670343194","14.804220302870917","14.716406011565859","14.554765569661091","14.964390278804318","15.160957553107547","14.749776696543858","13.849038517930682","14.171144943882918"
"INTL.44-2-CYM-QBTU.A","        Cayman Islands","0.001410514697046948","0.00160761237928823","0.00160761237928823","0.00140666083175447","0.001612016796765732","0.00160761237928823","0.001519515221","0.0016048629885","0.0039082956444","0.003898100282","0.004143399043","0.004101149782","0.0041598185304","0.003942101543","0.004547746043","0.004872267616","0.0048856162944","0.004873146463","0.004873146463","0.004873167","0.007106775229999994","0.007196546420000005","0.007459980599999996","0.007556408689999996","0.007142247579999997","0.007352567169999999","0.007457442759999997","0.008912808500000001","0.009152626150000008","0.00849305787999999","0.008532451610000004","0.00898282657","0.008299163439945198","0.008192369020000008","0.008330494755699991","0.0088117418","0.0086932532","0.01008384359985415","0.009413706209792917","0.0114060173","0.0096443508125773","0.010271481490454648"
"INTL.44-2-CAF-QBTU.A","        Central African Republic","0.002744508922974084","0.003348703052660735","0.003585457726548775","0.00375319410605647","0.00360282098817921","0.003501405411708775","0.004284464","0.00396747244115","0.00397934651078","0.00397885344115","0.0042310512199","0.0044358117199","0.00426673423676","0.0046538597199","0.0048819857199","0.0048915227689","0.00512843903676","0.0051273132199","0.0051055912199","0.00510795468","0.004934745099999999","0.005068438800000002","0.005010510700000002","0.004710489880000001","0.005045563529999999","0.00505671168","0.0052464235500000005","0.005215118000000002","0.004216162","0.0040587287","0.0041344986","0.0045126126","0.004601352520547945","0.0033886408","0.0039009091","0.0048840177","0.0051423744","0.0051432959","0.005257995","0.0053179162","0.005118187210938005","0.005327953270936112"
"INTL.44-2-TCD-QBTU.A","        Chad","0.004121930526383172","0.003905135","0.003905135","0.003905135","0.00185486873478114","0.00226086763163193","0.003905135","0.003468522","0.0021070939518","0.0023105525285","0.004842245271","0.004734707","0.0047476788","0.002278184","0.0024907965","0.0024907965","0.0024976206","0.0026977515","0.0026977515","0.0026977515","0.00352171462","0.0033801684200000003","0.003336713919999999","0.003298285279999999","0.003474965470000002","0.003740063259999999","0.0037965541099999997","0.004189782399999997","0.004393578900000004","0.004790083800000008","0.005313157400000007","0.007604638350000001","0.013168374072054794","0.01365827475","0.01419568975","0.014394777458410961","0.01426991314841096","0.022971089916","0.024338717816","0.0252123889","0.021156417803283298","0.021171167573196835"
"INTL.44-2-CHL-QBTU.A","        Chile","0.42718425185190123","0.4215890119178455","0.3764518097547804","0.37214806406134526","0.390295737784678","0.3878551219172768","0.39355912432216517","0.40892392062309735","0.44923726578590073","0.502872088681302","0.568003226427628","0.5677626399810163","0.6301016877899623","0.6711487936273856","0.7205033671089335","0.7885478922873277","0.8449861521426946","0.9346094819894846","0.925308967731346","0.9674080088233983","0.982954796266697","1.0193618775094833","1.0668435877141262","1.096896749249867","1.1830957284911496","1.2428650051866077","1.2670913672638877","1.2586467688440248","1.2780689522407336","1.2524294710852768","1.2581573975210807","1.334189788835903","1.3184339700428875","1.3709621917139714","1.348082025102025","1.3966356459881066","1.466739090765849","1.5051825483212147","1.5620831149427665","1.5704782170990674","1.4853805200631607","1.6084155727963596"
"INTL.44-2-CHN-QBTU.A","        China","19.1072881109342","18.964347072987607","19.938800948494187","21.285520808875894","23.055197417721153","24.359288609057725","25.0232889150513","26.378579205785183","28.169015408840767","28.32688872232994","28.374377671373882","28.7232324123396","30.075775899412132","32.38011696663314","34.8071923875073","37.49591538042864","39.33293942562702","37.40171127650114","38.424423426558015","39.91988269580255","42.466836828927576","44.5612708570547","47.711488499553475","55.2471767021219","66.6159866791534","74.6865374246456","82.51175376306865","88.90075156248795","92.97954617070786","100.57416460198053","112.0011757722151","122.34013028270833","130.931245100109","135.51331158175486","137.54294476673297","137.01370908435217","137.85006513675953","142.12168158730157","147.20851850180173","151.81198516959194","156.02776246905435","165.15841423589433"
"INTL.44-2-COL-QBTU.A","        Colombia","0.6775006498730775","0.6931561071434418","0.7382539689049243","0.7449251189321218","0.823245862270763","0.8423582106837052","0.8854762623602023","0.8382228177532706","0.8970206788915197","0.9509223733211494","0.9432834964935866","0.9532261834108776","0.957480029510216","1.0486031417889616","1.1002944439098918","1.1139924804484245","1.1905809247312884","1.2082271668098554","1.2239272364917517","1.1777016078600522","1.1809759422938648","1.1806830561790749","1.187464015006665","1.1944121311370928","1.243014258721152","1.2322010569625284","1.291920863467889","1.2949134536981017","1.2897614695063957","1.2731036817696173","1.2817798381529917","1.4584087857032688","1.5209110555915055","1.581586513734404","1.6720552637350012","1.643423745537912","1.67171501683093","1.680062155702383","1.6735473015896183","1.6840169308996389","1.4571398326092726","1.6193781114392067"
"INTL.44-2-COM-QBTU.A","        Comoros","0.00065374927132994","0.00065214983484035","0.00065215183886035","0.00065228386600035","0.00065385326474994","0.00065213782960035","0.0003649830115","0.0007690453315","0.0007700217272","0.0007690713315","0.000909634626","0.0008780592065","0.0008796178508","0.0008778052065","0.0008778192065","0.000877211037","0.0008796138508","0.0008776132065","0.0010693157065","0.001069391","0.00149579639","0.0015612421399999995","0.0015710951399999994","0.002007924370000002","0.0022043587200000015","0.0021173647200000015","0.002464226120000001","0.0016283711299999997","0.0016599928699999995","0.002024540670000001","0.002404560812","0.0021601466534","0.0022456197869884925","0.002679572624800001","0.0023934862310999996","0.002582258","0.0030276568","0.003878865","0.0042204872","0.0045497509","0.004340871043104334","0.004580352995698419"
"INTL.44-2-COG-QBTU.A","        Congo-Brazzaville","0.011357328773230257","0.013590299323001135","0.012395129689075995","0.011223844875141714","0.011503965958594707","0.016628855806943166","0.0152677623475","0.01848704914","0.01495781106","0.01733075614","0.019259085515","0.01761723992375","0.0168513154","0.0151853635","0.014398984","0.01471911","0.0156490088","0.0152654315","0.014222327","0.0119011895","0.013126511671128008","0.016113310155784002","0.014911863742286008","0.017051001238671985","0.01808722139869199","0.024450039972666014","0.029156607700356017","0.035877620578056005","0.040837369929707996","0.049562202204370014","0.06753666101825401","0.08113134702678601","0.08321799213256667","0.10520172294486198","0.100084224615332","0.10093587761556","0.096454705456","0.07223774440811","0.0669343332123","0.05462596853055","0.04629819658553841","0.04675507046027617"
"INTL.44-2-COD-QBTU.A","        Congo-Kinshasa","0.08959000922577996","0.09107675552067608","0.09239638080011493","0.09612267312660161","0.09566504708304985","0.09722122479482305","0.10273666529344971","0.09783577665917843","0.10731183906443725","0.11117970887789684","0.10641058669987663","0.0987604055","0.108942379","0.1047919785","0.0917386455","0.1003534553015","0.1026688853972","0.0923744435","0.087090605","0.0946024673176","0.07278066004","0.07157373938689644","0.07356531961864565","0.0765566063795517","0.08677212519740778","0.09414903877638495","0.09933754208757455","0.1023527754155178","0.09686283004154723","0.0947716236507783","0.10481676174250877","0.11342885386604269","0.11161992197736362","0.13489307035239043","0.16159524937356742","0.12462469028702274","0.11491939127849113","0.12502906347367987","0.13210587088545364","0.13593746787079683","0.140611995303724","0.1344440721445381"
"INTL.44-2-COK-QBTU.A","        Cook Islands","0.00041882600001891","0.000835363333314475","0.000835363333314475","0.000835363333314475","0.00083765199998109","0.000835363333314475","0.0006265225","0.0006265225","0.000628239","0.0006265225","0.0006265225","0.00043087885","0.0006292732","0.0006275534","0.0006275541","0.0006275537","0.000629273","0.0006275438","0.0006275422","0.0006275451","0.00093440866","0.0008913059600000003","0.0004829379819999999","0.0004454335390000003","0.0007555287860000004","0.0012094721649999998","0.0012886723409999998","0.0010873200989999993","0.0011171148160000004","0.0010292017790000006","0.0012225183219999995","0.0013717963159999998","0.0014543860348986309","0.0014531739430000015","0.0015383638900000002","0.001441092668","0.001502120828","0.0016170384988567045","0.001705046020974556","0.0017097763","0.001607836792941194","0.0016816616373980192"
"INTL.44-2-CRI-QBTU.A","        Costa Rica","0.05513406077087576","0.05688317581449309","0.0554981532670403","0.06110276794167309","0.058768594133098526","0.0596883733309803","0.0582547505","0.06445323","0.069719631","0.0758769365","0.0743213105","0.0793297685","0.0936901751856","0.101925871","0.1032578438700322","0.10496706544057884","0.1059597048752898","0.11897839695441588","0.12206063059336794","0.14016735074945327","0.14527047013709488","0.14788796710757554","0.15395555384214749","0.15708964620580868","0.16197051520627068","0.16834829634787044","0.17568179436002382","0.18564328728387755","0.18804408118437535","0.182915927059308","0.1858966176952755","0.18688166155387007","0.18866386677968705","0.18995534578355733","0.19383929196275027","0.2022822407138745","0.2075806737234296","0.21554876653528293","0.22020382875154199","0.22575464124583863","0.20078975848846964","0.2102867693908796"
"INTL.44-2-CIV-QBTU.A","        Cote d'Ivoire","0.0731198068252502","0.08124152824051442","0.07708221801472966","0.07442450513779442","0.06511272891246883","0.07724041371839442","0.078675462","0.08637045","0.0896239158","0.0899040725","0.077477494","0.0655077515","0.0636061116","0.071507168","0.0737724575","0.0804922945","0.093637293","0.0955772035","0.096477986","0.1247034762","0.12542619024751198","0.12426260146371193","0.1207830154256141","0.10889209691660999","0.1164868139264819","0.12939075812686002","0.11044490149927398","0.11822906670405603","0.13006039597429797","0.12696829329797596","0.12985464755227794","0.12083926386422808","0.14742642984369592","0.16326225772154604","0.17248553001268999","0.1714601224954","0.1947055051959","0.1940500653659","0.19450645566308","0.21056790343257","0.20880203553735957","0.22226634759661584"
"INTL.44-2-HRV-QBTU.A","        Croatia","--","--","--","--","--","--","--","--","--","--","--","--","0.30661072243101717","0.31020627654919086","0.33171742691875444","0.34885044065716303","0.34417918816292137","0.35163756200054663","0.371487004882591","0.3748917861707815","0.3680245355124498","0.3818261403413549","0.3730690082814219","0.40825289430092143","0.4053520711682425","0.4062654921877974","0.4069146954280778","0.4037515914260493","0.4078163320122299","0.3967118567435179","0.40189970347814125","0.3595576263803092","0.3590962729390562","0.36206724775106086","0.348297146668626","0.3363055518149057","0.345519872337308","0.34998035938763566","0.3703929099975474","0.3645537977898423","0.3417779696991186","0.3660042288961244"
"INTL.44-2-CUB-QBTU.A","        Cuba","0.4551607907494153","0.4625914559185989","0.5007165957223073","0.4609137073835992","0.4775805187479566","0.4855787052988065","0.4983338805145174","0.4908558051632905","0.49794462288217967","0.5077701482114523","0.49715856010130555","0.46261988988328007","0.41164517865804745","0.4023035889884776","0.4066863081618257","0.41461797659071814","0.427557128476829","0.47053618853186313","0.44761631198921464","0.3872855311334536","0.3745495562934543","0.34493449262949993","0.34906158458234604","0.35431141282175826","0.35873874402479267","0.35300187548381107","0.3440669106602036","0.34749814463910056","0.39750944413467915","0.4004933202865049","0.45508598353989793","0.4087793089957066","0.4449093327111344","0.42779735151574566","0.4352816571936077","0.4364609029953974","0.3405764580450848","0.3619915391119025","0.3795454746131975","0.3709360589806388","0.34731302185788243","0.35449124939631876"
"INTL.44-2-CYP-QBTU.A","        Cyprus","0.0425121744662595","0.03603661783272539","0.03815641888602461","0.04239602098411125","0.04287213381194302","0.045028071871753395","0.04786426970565069","0.05189220649057969","0.05223581902056327","0.06466289785054687","0.06902981178053044","0.06982571171051402","0.0806827591404976","0.08058492457048118","0.09265500303734767","0.0910544568980353","0.08972690015823177","0.09176072887813354","0.09868949391967034","0.10508510664660255","0.1100721333777602","0.11047410745393772","0.10951616308282955","0.11796200374805177","0.10613973416119156","0.11740520996423325","0.1217818449578956","0.12523565764184966","0.12991650909922237","0.12542220675939994","0.12062721118431902","0.12014894680681173","0.11348199787737841","0.10157458762656744","0.10248354797450444","0.10518327396849532","0.11518400584238744","0.11709294217306486","0.11773056856881439","0.11892092431168975","0.10229185279052586","0.11723043830815358"
